"u","v","w","vtkValidPointMask","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2","Time"
-3.9273e-07,0,0,1,2,0.2,3.1225e-17,3.8795
-4.1125e-07,0,0,1,2,0.2,3.1225e-17,3.8909
-4.2585e-07,0,0,1,2,0.2,3.1225e-17,3.9
-4.2928e-07,0,0,1,2,0.2,3.1225e-17,3.9022
-4.4712e-07,0,0,1,2,0.2,3.1225e-17,3.9136
-4.6456e-07,0,0,1,2,0.2,3.1225e-17,3.9249
-4.8158e-07,0,0,1,2,0.2,3.1225e-17,3.9363
-4.9815e-07,0,0,1,2,0.2,3.1225e-17,3.9477
-5.1425e-07,0,0,1,2,0.2,3.1225e-17,3.9591
-5.2985e-07,0,0,1,2,0.2,3.1225e-17,3.9705
-5.4494e-07,0,0,1,2,0.2,3.1225e-17,3.9819
-5.595e-07,0,0,1,2,0.2,3.1225e-17,3.9933
-5.6785e-07,0,0,1,2,0.2,3.1225e-17,4
-5.7339e-07,0,0,1,2,0.2,3.1225e-17,4.0046
-5.8686e-07,0,0,1,2,0.2,3.1225e-17,4.0159
-5.9976e-07,0,0,1,2,0.2,3.1225e-17,4.0273
-6.1209e-07,0,0,1,2,0.2,3.1225e-17,4.0387
-6.2385e-07,0,0,1,2,0.2,3.1225e-17,4.0501
-6.3502e-07,0,0,1,2,0.2,3.1225e-17,4.0615
-6.4559e-07,0,0,1,2,0.2,3.1225e-17,4.0729
-6.5559e-07,0,0,1,2,0.2,3.1225e-17,4.0843
-6.65e-07,0,0,1,2,0.2,3.1225e-17,4.0957
-6.6843e-07,0,0,1,2,0.2,3.1225e-17,4.1
-6.7373e-07,0,0,1,2,0.2,3.1225e-17,4.1069
-6.8197e-07,0,0,1,2,0.2,3.1225e-17,4.1183
-6.8964e-07,0,0,1,2,0.2,3.1225e-17,4.1297
-6.9671e-07,0,0,1,2,0.2,3.1225e-17,4.1411
-7.032e-07,0,0,1,2,0.2,3.1225e-17,4.1525
-7.0915e-07,0,0,1,2,0.2,3.1225e-17,4.1639
-7.1454e-07,0,0,1,2,0.2,3.1225e-17,4.1753
-7.1933e-07,0,0,1,2,0.2,3.1225e-17,4.1867
-7.2362e-07,0,0,1,2,0.2,3.1225e-17,4.1981
-7.243e-07,0,0,1,2,0.2,3.1225e-17,4.2
-7.2735e-07,0,0,1,2,0.2,3.1225e-17,4.2093
-7.3053e-07,0,0,1,2,0.2,3.1225e-17,4.2207
-7.3321e-07,0,0,1,2,0.2,3.1225e-17,4.2321
-7.3545e-07,0,0,1,2,0.2,3.1225e-17,4.2435
-7.3713e-07,0,0,1,2,0.2,3.1225e-17,4.2549
-7.3827e-07,0,0,1,2,0.2,3.1225e-17,4.2663
-7.3905e-07,0,0,1,2,0.2,3.1225e-17,4.2777
-7.3934e-07,0,0,1,2,0.2,3.1225e-17,4.2891
-7.3908e-07,0,0,1,2,0.2,3.1225e-17,4.3
-7.3906e-07,0,0,1,2,0.2,3.1225e-17,4.3003
-7.3843e-07,0,0,1,2,0.2,3.1225e-17,4.3117
-7.3746e-07,0,0,1,2,0.2,3.1225e-17,4.3231
-7.3591e-07,0,0,1,2,0.2,3.1225e-17,4.3345
-7.3394e-07,0,0,1,2,0.2,3.1225e-17,4.3459
-7.3177e-07,0,0,1,2,0.2,3.1225e-17,4.3573
-7.2912e-07,0,0,1,2,0.2,3.1225e-17,4.3687
-7.2593e-07,0,0,1,2,0.2,3.1225e-17,4.3801
-7.226e-07,0,0,1,2,0.2,3.1225e-17,4.3915
-7.1995e-07,0,0,1,2,0.2,3.1225e-17,4.4
-7.1903e-07,0,0,1,2,0.2,3.1225e-17,4.4027
-7.1482e-07,0,0,1,2,0.2,3.1225e-17,4.4141
-7.1034e-07,0,0,1,2,0.2,3.1225e-17,4.4255
-7.0586e-07,0,0,1,2,0.2,3.1225e-17,4.4369
-7.0085e-07,0,0,1,2,0.2,3.1225e-17,4.4483
-6.9533e-07,0,0,1,2,0.2,3.1225e-17,4.4597
-6.8993e-07,0,0,1,2,0.2,3.1225e-17,4.4711
-6.8434e-07,0,0,1,2,0.2,3.1225e-17,4.4825
-6.7801e-07,0,0,1,2,0.2,3.1225e-17,4.4938
-6.7452e-07,0,0,1,2,0.2,3.1225e-17,4.5
-6.717e-07,0,0,1,2,0.2,3.1225e-17,4.5051
-6.6557e-07,0,0,1,2,0.2,3.1225e-17,4.5165
-6.5878e-07,0,0,1,2,0.2,3.1225e-17,4.5279
-6.5149e-07,0,0,1,2,0.2,3.1225e-17,4.5393
-6.4468e-07,0,0,1,2,0.2,3.1225e-17,4.5507
-6.3771e-07,0,0,1,2,0.2,3.1225e-17,4.5621
-6.298e-07,0,0,1,2,0.2,3.1225e-17,4.5735
-6.2211e-07,0,0,1,2,0.2,3.1225e-17,4.5848
-6.1498e-07,0,0,1,2,0.2,3.1225e-17,4.5962
-6.1247e-07,0,0,1,2,0.2,3.1225e-17,4.6
-6.0702e-07,0,0,1,2,0.2,3.1225e-17,4.6075
-5.9846e-07,0,0,1,2,0.2,3.1225e-17,4.6189
-5.9086e-07,0,0,1,2,0.2,3.1225e-17,4.6303
-5.8308e-07,0,0,1,2,0.2,3.1225e-17,4.6417
-5.7408e-07,0,0,1,2,0.2,3.1225e-17,4.6531
-5.6561e-07,0,0,1,2,0.2,3.1225e-17,4.6645
-5.5803e-07,0,0,1,2,0.2,3.1225e-17,4.6758
-5.4925e-07,0,0,1,2,0.2,3.1225e-17,4.6872
-5.3991e-07,0,0,1,2,0.2,3.1225e-17,4.6986
-5.3886e-07,0,0,1,2,0.2,3.1225e-17,4.7
-5.3196e-07,0,0,1,2,0.2,3.1225e-17,4.7099
-5.2361e-07,0,0,1,2,0.2,3.1225e-17,4.7213
-5.1296e-07,0,0,1,2,0.2,3.1225e-17,4.7327
-5.0049e-07,0,0,1,2,0.2,3.1225e-17,4.7441
-4.8136e-07,0,0,1,2,0.2,3.1225e-17,4.7555
-4.3853e-07,0,0,1,2,0.2,3.1225e-17,4.7669
-3.3768e-07,0,0,1,2,0.2,3.1225e-17,4.7782
-1.0931e-07,0,0,1,2,0.2,3.1225e-17,4.7896
3.1617e-07,0,0,1,2,0.2,3.1225e-17,4.8
3.6805e-07,0,0,1,2,0.2,3.1225e-17,4.8009
1.2906e-06,0,0,1,2,0.2,3.1225e-17,4.8123
2.8829e-06,0,0,1,2,0.2,3.1225e-17,4.8237
5.3726e-06,0,0,1,2,0.2,3.1225e-17,4.8351
8.9366e-06,0,0,1,2,0.2,3.1225e-17,4.8465
1.3679e-05,0,0,1,2,0.2,3.1225e-17,4.8579
1.9659e-05,0,0,1,2,0.2,3.1225e-17,4.8692
2.6924e-05,0,0,1,2,0.2,3.1225e-17,4.8806
3.5482e-05,0,0,1,2,0.2,3.1225e-17,4.892
4.2214e-05,0,0,1,2,0.2,3.1225e-17,4.9
4.5169e-05,0,0,1,2,0.2,3.1225e-17,4.9033
5.6055e-05,0,0,1,2,0.2,3.1225e-17,4.9147
6.7943e-05,0,0,1,2,0.2,3.1225e-17,4.9261
8.076e-05,0,0,1,2,0.2,3.1225e-17,4.9375
9.4466e-05,0,0,1,2,0.2,3.1225e-17,4.9489
0.00010903,0,0,1,2,0.2,3.1225e-17,4.9602
0.0001244,0,0,1,2,0.2,3.1225e-17,4.9716
0.00014049,0,0,1,2,0.2,3.1225e-17,4.983
0.00015721,0,0,1,2,0.2,3.1225e-17,4.9944
0.00016563,0,0,1,2,0.2,3.1225e-17,5
0.00017433,0,0,1,2,0.2,3.1225e-17,5.0057
0.00019212,0,0,1,2,0.2,3.1225e-17,5.0171
0.00021038,0,0,1,2,0.2,3.1225e-17,5.0285
0.00022909,0,0,1,2,0.2,3.1225e-17,5.0399
0.00024821,0,0,1,2,0.2,3.1225e-17,5.0512
0.00026774,0,0,1,2,0.2,3.1225e-17,5.0626
0.00028762,0,0,1,2,0.2,3.1225e-17,5.074
0.00030784,0,0,1,2,0.2,3.1225e-17,5.0854
0.00032836,0,0,1,2,0.2,3.1225e-17,5.0968
0.00033416,0,0,1,2,0.2,3.1225e-17,5.1
0.00034895,0,0,1,2,0.2,3.1225e-17,5.1081
0.00037,0,0,1,2,0.2,3.1225e-17,5.1195
0.00039127,0,0,1,2,0.2,3.1225e-17,5.1309
0.00041275,0,0,1,2,0.2,3.1225e-17,5.1423
0.00043443,0,0,1,2,0.2,3.1225e-17,5.1536
0.00045628,0,0,1,2,0.2,3.1225e-17,5.165
0.0004783,0,0,1,2,0.2,3.1225e-17,5.1764
0.00050047,0,0,1,2,0.2,3.1225e-17,5.1878
0.00052278,0,0,1,2,0.2,3.1225e-17,5.1992
0.00052436,0,0,1,2,0.2,3.1225e-17,5.2
0.00054499,0,0,1,2,0.2,3.1225e-17,5.2105
0.00056753,0,0,1,2,0.2,3.1225e-17,5.2219
0.00059015,0,0,1,2,0.2,3.1225e-17,5.2333
0.00061286,0,0,1,2,0.2,3.1225e-17,5.2446
0.00063563,0,0,1,2,0.2,3.1225e-17,5.256
0.00065846,0,0,1,2,0.2,3.1225e-17,5.2674
0.00068133,0,0,1,2,0.2,3.1225e-17,5.2788
0.00070423,0,0,1,2,0.2,3.1225e-17,5.2902
0.00072395,0,0,1,2,0.2,3.1225e-17,5.3
0.00072693,0,0,1,2,0.2,3.1225e-17,5.3015
0.00074987,0,0,1,2,0.2,3.1225e-17,5.3129
0.0007728,0,0,1,2,0.2,3.1225e-17,5.3243
0.00079572,0,0,1,2,0.2,3.1225e-17,5.3356
0.00081862,0,0,1,2,0.2,3.1225e-17,5.347
0.00084149,0,0,1,2,0.2,3.1225e-17,5.3584
0.00086432,0,0,1,2,0.2,3.1225e-17,5.3698
0.0008871,0,0,1,2,0.2,3.1225e-17,5.3812
0.00090982,0,0,1,2,0.2,3.1225e-17,5.3926
0.00092457,0,0,1,2,0.2,3.1225e-17,5.4
0.00093227,0,0,1,2,0.2,3.1225e-17,5.4039
0.00095485,0,0,1,2,0.2,3.1225e-17,5.4153
0.00097736,0,0,1,2,0.2,3.1225e-17,5.4267
0.00099978,0,0,1,2,0.2,3.1225e-17,5.438
0.0010221,0,0,1,2,0.2,3.1225e-17,5.4494
0.0010443,0,0,1,2,0.2,3.1225e-17,5.4608
0.0010664,0,0,1,2,0.2,3.1225e-17,5.4722
0.0010885,0,0,1,2,0.2,3.1225e-17,5.4836
0.0011104,0,0,1,2,0.2,3.1225e-17,5.495
0.00112,0,0,1,2,0.2,3.1225e-17,5.5
0.0011319,0,0,1,2,0.2,3.1225e-17,5.5063
0.0011536,0,0,1,2,0.2,3.1225e-17,5.5177
0.0011751,0,0,1,2,0.2,3.1225e-17,5.529
0.0011966,0,0,1,2,0.2,3.1225e-17,5.5404
0.0012179,0,0,1,2,0.2,3.1225e-17,5.5518
0.001239,0,0,1,2,0.2,3.1225e-17,5.5632
0.0012601,0,0,1,2,0.2,3.1225e-17,5.5746
0.0012811,0,0,1,2,0.2,3.1225e-17,5.586
0.0013019,0,0,1,2,0.2,3.1225e-17,5.5974
0.0013067,0,0,1,2,0.2,3.1225e-17,5.6
0.0013224,0,0,1,2,0.2,3.1225e-17,5.6087
0.0013431,0,0,1,2,0.2,3.1225e-17,5.62
0.0013636,0,0,1,2,0.2,3.1225e-17,5.6314
0.001384,0,0,1,2,0.2,3.1225e-17,5.6428
0.0014044,0,0,1,2,0.2,3.1225e-17,5.6542
0.0014247,0,0,1,2,0.2,3.1225e-17,5.6656
0.001445,0,0,1,2,0.2,3.1225e-17,5.677
0.0014653,0,0,1,2,0.2,3.1225e-17,5.6884
0.0014855,0,0,1,2,0.2,3.1225e-17,5.6998
0.0014859,0,0,1,2,0.2,3.1225e-17,5.7
0.0015055,0,0,1,2,0.2,3.1225e-17,5.711
0.0015257,0,0,1,2,0.2,3.1225e-17,5.7224
0.001546,0,0,1,2,0.2,3.1225e-17,5.7338
0.0015663,0,0,1,2,0.2,3.1225e-17,5.7452
0.0015868,0,0,1,2,0.2,3.1225e-17,5.7566
0.0016073,0,0,1,2,0.2,3.1225e-17,5.768
0.001628,0,0,1,2,0.2,3.1225e-17,5.7794
0.0016488,0,0,1,2,0.2,3.1225e-17,5.7908
0.0016659,0,0,1,2,0.2,3.1225e-17,5.8
0.0016697,0,0,1,2,0.2,3.1225e-17,5.8021
0.001691,0,0,1,2,0.2,3.1225e-17,5.8134
0.0017125,0,0,1,2,0.2,3.1225e-17,5.8248
0.0017343,0,0,1,2,0.2,3.1225e-17,5.8362
0.0017565,0,0,1,2,0.2,3.1225e-17,5.8476
0.0017791,0,0,1,2,0.2,3.1225e-17,5.859
0.0018021,0,0,1,2,0.2,3.1225e-17,5.8704
0.0018255,0,0,1,2,0.2,3.1225e-17,5.8818
0.0018494,0,0,1,2,0.2,3.1225e-17,5.8932
0.0018641,0,0,1,2,0.2,3.1225e-17,5.9
0.0018737,0,0,1,2,0.2,3.1225e-17,5.9044
0.0018988,0,0,1,2,0.2,3.1225e-17,5.9158
0.0019245,0,0,1,2,0.2,3.1225e-17,5.9272
0.001951,0,0,1,2,0.2,3.1225e-17,5.9386
0.0019781,0,0,1,2,0.2,3.1225e-17,5.95
0.0020061,0,0,1,2,0.2,3.1225e-17,5.9614
0.0020349,0,0,1,2,0.2,3.1225e-17,5.9728
0.0020647,0,0,1,2,0.2,3.1225e-17,5.9842
0.0020954,0,0,1,2,0.2,3.1225e-17,5.9956
0.0021076,0,0,1,2,0.2,3.1225e-17,6
0.0021267,0,0,1,2,0.2,3.1225e-17,6.0068
0.0021595,0,0,1,2,0.2,3.1225e-17,6.0182
0.0021934,0,0,1,2,0.2,3.1225e-17,6.0296
0.0022285,0,0,1,2,0.2,3.1225e-17,6.041
0.0022648,0,0,1,2,0.2,3.1225e-17,6.0524
0.0023025,0,0,1,2,0.2,3.1225e-17,6.0638
0.0023415,0,0,1,2,0.2,3.1225e-17,6.0752
0.0023819,0,0,1,2,0.2,3.1225e-17,6.0866
0.0024238,0,0,1,2,0.2,3.1225e-17,6.0979
0.0024316,0,0,1,2,0.2,3.1225e-17,6.1
0.0024669,0,0,1,2,0.2,3.1225e-17,6.1092
0.0025119,0,0,1,2,0.2,3.1225e-17,6.1206
0.0025587,0,0,1,2,0.2,3.1225e-17,6.132
0.0026071,0,0,1,2,0.2,3.1225e-17,6.1434
0.0026574,0,0,1,2,0.2,3.1225e-17,6.1548
0.0027095,0,0,1,2,0.2,3.1225e-17,6.1662
0.0027635,0,0,1,2,0.2,3.1225e-17,6.1776
0.0028195,0,0,1,2,0.2,3.1225e-17,6.1889
0.0028757,0,0,1,2,0.2,3.1225e-17,6.2
0.0028769,0,0,1,2,0.2,3.1225e-17,6.2002
0.002937,0,0,1,2,0.2,3.1225e-17,6.2116
0.0029992,0,0,1,2,0.2,3.1225e-17,6.223
0.0030636,0,0,1,2,0.2,3.1225e-17,6.2344
0.0031303,0,0,1,2,0.2,3.1225e-17,6.2458
0.0031993,0,0,1,2,0.2,3.1225e-17,6.2572
0.0032706,0,0,1,2,0.2,3.1225e-17,6.2686
0.0033444,0,0,1,2,0.2,3.1225e-17,6.28
0.0034206,0,0,1,2,0.2,3.1225e-17,6.2913
0.0034803,0,0,1,2,0.2,3.1225e-17,6.3
0.0034986,0,0,1,2,0.2,3.1225e-17,6.3026
0.0035799,0,0,1,2,0.2,3.1225e-17,6.314
0.0036638,0,0,1,2,0.2,3.1225e-17,6.3254
0.0037504,0,0,1,2,0.2,3.1225e-17,6.3368
0.0038396,0,0,1,2,0.2,3.1225e-17,6.3482
0.0039317,0,0,1,2,0.2,3.1225e-17,6.3596
0.0040265,0,0,1,2,0.2,3.1225e-17,6.371
0.0041241,0,0,1,2,0.2,3.1225e-17,6.3823
0.0042247,0,0,1,2,0.2,3.1225e-17,6.3937
0.0042812,0,0,1,2,0.2,3.1225e-17,6.4
0.0043271,0,0,1,2,0.2,3.1225e-17,6.405
0.0044335,0,0,1,2,0.2,3.1225e-17,6.4164
0.0045428,0,0,1,2,0.2,3.1225e-17,6.4278
0.0046551,0,0,1,2,0.2,3.1225e-17,6.4392
0.0047705,0,0,1,2,0.2,3.1225e-17,6.4506
0.004889,0,0,1,2,0.2,3.1225e-17,6.462
0.0050106,0,0,1,2,0.2,3.1225e-17,6.4733
0.0051352,0,0,1,2,0.2,3.1225e-17,6.4847
0.0052631,0,0,1,2,0.2,3.1225e-17,6.4961
0.0053073,0,0,1,2,0.2,3.1225e-17,6.5
0.0053928,0,0,1,2,0.2,3.1225e-17,6.5074
0.005527,0,0,1,2,0.2,3.1225e-17,6.5188
0.0056644,0,0,1,2,0.2,3.1225e-17,6.5302
0.005805,0,0,1,2,0.2,3.1225e-17,6.5416
0.0059488,0,0,1,2,0.2,3.1225e-17,6.553
0.0060959,0,0,1,2,0.2,3.1225e-17,6.5643
0.0062463,0,0,1,2,0.2,3.1225e-17,6.5757
0.0063999,0,0,1,2,0.2,3.1225e-17,6.5871
0.0065568,0,0,1,2,0.2,3.1225e-17,6.5985
0.0065776,0,0,1,2,0.2,3.1225e-17,6.6
0.0067155,0,0,1,2,0.2,3.1225e-17,6.6098
0.006879,0,0,1,2,0.2,3.1225e-17,6.6212
0.0070457,0,0,1,2,0.2,3.1225e-17,6.6326
0.0072158,0,0,1,2,0.2,3.1225e-17,6.644
0.0073891,0,0,1,2,0.2,3.1225e-17,6.6554
0.0075657,0,0,1,2,0.2,3.1225e-17,6.6667
0.0077456,0,0,1,2,0.2,3.1225e-17,6.6781
0.0079288,0,0,1,2,0.2,3.1225e-17,6.6895
0.0081003,0,0,1,2,0.2,3.1225e-17,6.7
0.0081135,0,0,1,2,0.2,3.1225e-17,6.7008
0.0083032,0,0,1,2,0.2,3.1225e-17,6.7122
0.0084961,0,0,1,2,0.2,3.1225e-17,6.7236
0.0086923,0,0,1,2,0.2,3.1225e-17,6.735
0.0088917,0,0,1,2,0.2,3.1225e-17,6.7464
0.0090943,0,0,1,2,0.2,3.1225e-17,6.7577
0.0093001,0,0,1,2,0.2,3.1225e-17,6.7691
0.0095091,0,0,1,2,0.2,3.1225e-17,6.7805
0.0097212,0,0,1,2,0.2,3.1225e-17,6.7919
0.0098739,0,0,1,2,0.2,3.1225e-17,6.8
0.0099344,0,0,1,2,0.2,3.1225e-17,6.8032
0.010153,0,0,1,2,0.2,3.1225e-17,6.8146
0.010374,0,0,1,2,0.2,3.1225e-17,6.826
0.010599,0,0,1,2,0.2,3.1225e-17,6.8374
0.010826,0,0,1,2,0.2,3.1225e-17,6.8487
0.011057,0,0,1,2,0.2,3.1225e-17,6.8601
0.01129,0,0,1,2,0.2,3.1225e-17,6.8715
0.011527,0,0,1,2,0.2,3.1225e-17,6.8829
0.011766,0,0,1,2,0.2,3.1225e-17,6.8943
0.011887,0,0,1,2,0.2,3.1225e-17,6.9
0.012006,0,0,1,2,0.2,3.1225e-17,6.9056
0.012251,0,0,1,2,0.2,3.1225e-17,6.917
0.012499,0,0,1,2,0.2,3.1225e-17,6.9284
0.01275,0,0,1,2,0.2,3.1225e-17,6.9397
0.013004,0,0,1,2,0.2,3.1225e-17,6.9511
0.01326,0,0,1,2,0.2,3.1225e-17,6.9625
0.013519,0,0,1,2,0.2,3.1225e-17,6.9739
0.01378,0,0,1,2,0.2,3.1225e-17,6.9853
0.014045,0,0,1,2,0.2,3.1225e-17,6.9967
0.014122,0,0,1,2,0.2,3.1225e-17,7
0.014309,0,0,1,2,0.2,3.1225e-17,7.008
0.014578,0,0,1,2,0.2,3.1225e-17,7.0194
0.01485,0,0,1,2,0.2,3.1225e-17,7.0308
0.015124,0,0,1,2,0.2,3.1225e-17,7.0421
0.015401,0,0,1,2,0.2,3.1225e-17,7.0535
0.01568,0,0,1,2,0.2,3.1225e-17,7.0649
0.015961,0,0,1,2,0.2,3.1225e-17,7.0763
0.016245,0,0,1,2,0.2,3.1225e-17,7.0877
0.016531,0,0,1,2,0.2,3.1225e-17,7.0991
0.016554,0,0,1,2,0.2,3.1225e-17,7.1
0.016816,0,0,1,2,0.2,3.1225e-17,7.1104
0.017107,0,0,1,2,0.2,3.1225e-17,7.1218
0.017399,0,0,1,2,0.2,3.1225e-17,7.1331
0.017694,0,0,1,2,0.2,3.1225e-17,7.1445
0.01799,0,0,1,2,0.2,3.1225e-17,7.1559
0.018289,0,0,1,2,0.2,3.1225e-17,7.1673
0.018589,0,0,1,2,0.2,3.1225e-17,7.1787
0.018891,0,0,1,2,0.2,3.1225e-17,7.1901
0.019156,0,0,1,2,0.2,3.1225e-17,7.2
0.019193,0,0,1,2,0.2,3.1225e-17,7.2014
0.019499,0,0,1,2,0.2,3.1225e-17,7.2128
0.019807,0,0,1,2,0.2,3.1225e-17,7.2241
0.020116,0,0,1,2,0.2,3.1225e-17,7.2355
0.020427,0,0,1,2,0.2,3.1225e-17,7.2469
0.02074,0,0,1,2,0.2,3.1225e-17,7.2583
0.021055,0,0,1,2,0.2,3.1225e-17,7.2697
0.021371,0,0,1,2,0.2,3.1225e-17,7.2811
0.021688,0,0,1,2,0.2,3.1225e-17,7.2925
0.021899,0,0,1,2,0.2,3.1225e-17,7.3
0.022004,0,0,1,2,0.2,3.1225e-17,7.3038
0.022325,0,0,1,2,0.2,3.1225e-17,7.3151
0.022647,0,0,1,2,0.2,3.1225e-17,7.3265
0.02297,0,0,1,2,0.2,3.1225e-17,7.3379
0.023294,0,0,1,2,0.2,3.1225e-17,7.3493
0.02362,0,0,1,2,0.2,3.1225e-17,7.3607
0.023947,0,0,1,2,0.2,3.1225e-17,7.3721
0.024275,0,0,1,2,0.2,3.1225e-17,7.3835
0.024604,0,0,1,2,0.2,3.1225e-17,7.3949
0.024753,0,0,1,2,0.2,3.1225e-17,7.4
0.024931,0,0,1,2,0.2,3.1225e-17,7.4062
0.025262,0,0,1,2,0.2,3.1225e-17,7.4175
0.025594,0,0,1,2,0.2,3.1225e-17,7.4289
0.025928,0,0,1,2,0.2,3.1225e-17,7.4403
0.026262,0,0,1,2,0.2,3.1225e-17,7.4517
0.026597,0,0,1,2,0.2,3.1225e-17,7.4631
0.026933,0,0,1,2,0.2,3.1225e-17,7.4745
0.027269,0,0,1,2,0.2,3.1225e-17,7.4859
0.027607,0,0,1,2,0.2,3.1225e-17,7.4973
0.027688,0,0,1,2,0.2,3.1225e-17,7.5
0.027942,0,0,1,2,0.2,3.1225e-17,7.5085
0.02828,0,0,1,2,0.2,3.1225e-17,7.5199
0.02862,0,0,1,2,0.2,3.1225e-17,7.5313
0.02896,0,0,1,2,0.2,3.1225e-17,7.5427
0.0293,0,0,1,2,0.2,3.1225e-17,7.5541
0.029641,0,0,1,2,0.2,3.1225e-17,7.5655
0.029983,0,0,1,2,0.2,3.1225e-17,7.5769
0.030325,0,0,1,2,0.2,3.1225e-17,7.5883
0.030667,0,0,1,2,0.2,3.1225e-17,7.5997
0.030678,0,0,1,2,0.2,3.1225e-17,7.6
0.031007,0,0,1,2,0.2,3.1225e-17,7.6109
0.03135,0,0,1,2,0.2,3.1225e-17,7.6223
0.031694,0,0,1,2,0.2,3.1225e-17,7.6337
0.032037,0,0,1,2,0.2,3.1225e-17,7.6451
0.032381,0,0,1,2,0.2,3.1225e-17,7.6565
0.032725,0,0,1,2,0.2,3.1225e-17,7.6679
0.03307,0,0,1,2,0.2,3.1225e-17,7.6793
0.033414,0,0,1,2,0.2,3.1225e-17,7.6907
0.033697,0,0,1,2,0.2,3.1225e-17,7.7
0.033756,0,0,1,2,0.2,3.1225e-17,7.7019
0.0341,0,0,1,2,0.2,3.1225e-17,7.7133
0.034445,0,0,1,2,0.2,3.1225e-17,7.7247
0.03479,0,0,1,2,0.2,3.1225e-17,7.7361
0.035135,0,0,1,2,0.2,3.1225e-17,7.7475
0.035479,0,0,1,2,0.2,3.1225e-17,7.7589
0.035824,0,0,1,2,0.2,3.1225e-17,7.7703
0.036169,0,0,1,2,0.2,3.1225e-17,7.7817
0.036513,0,0,1,2,0.2,3.1225e-17,7.793
0.036723,0,0,1,2,0.2,3.1225e-17,7.8
0.036854,0,0,1,2,0.2,3.1225e-17,7.8043
0.037198,0,0,1,2,0.2,3.1225e-17,7.8157
0.037542,0,0,1,2,0.2,3.1225e-17,7.8271
0.037886,0,0,1,2,0.2,3.1225e-17,7.8385
0.038229,0,0,1,2,0.2,3.1225e-17,7.8499
0.038572,0,0,1,2,0.2,3.1225e-17,7.8613
0.038915,0,0,1,2,0.2,3.1225e-17,7.8727
0.039257,0,0,1,2,0.2,3.1225e-17,7.8841
0.0396,0,0,1,2,0.2,3.1225e-17,7.8954
0.039736,0,0,1,2,0.2,3.1225e-17,7.9
0.039938,0,0,1,2,0.2,3.1225e-17,7.9067
